Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (Nám),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Airspeed (m/s),Airspeed Pressure (Pa),Electrical forward flight efficiency (%),Vibration (g),App message
427.0614931,1695,,,,0.03125,-0.0390625,-1.033203125,-0.085077461,,10.40821545,10.24313598,9808,0,106.5011629,87.38379884,82.04961946,0.006689764,0.005488926,0.625069587,0.231538132,3.365772508,1.16796875,
427.1708981,1695,,,,0.0390625,-0.037109375,-0.9296875,,0.585401452,10.40905298,10.25267044,9801,0,106.5551492,,81.94785068,,,0.772168106,0.353337347,4.161598907,1.15625,
427.2573281,1695,,,,-0.025390625,-0.044921875,-0.990234375,-0.084631918,0.590646063,10.40849514,10.2846473,9789,0,106.9047812,86.75760666,81.15409402,0.006808003,0.005524973,0.760440275,0.342685779,4.121585394,1.146484375,
427.3554831,1695,,,,0.10546875,0,-1.01953125,-0.086090385,,10.40876549,10.29375443,9783,0,106.9964354,88.19457794,82.42758522,0.006697079,0.005520241,0.751837621,0.334976234,4.071468369,1.134765625,
427.4575831,1695,,,,0.0234375,0.013671875,-0.970703125,,0.581558031,10.40903129,10.30105087,9778,0,107.0613864,,82.33688975,,,0.973593444,0.561721692,5.188082132,1.115234375,
427.5550831,1695,,,,-0.046875,0.009765625,-1.08984375,-0.088875242,0.579191064,10.40848648,10.32926782,9776,0,107.3684931,90.98460643,84.74050796,0.006365814,0.005394423,0.815946564,0.394538487,4.317931222,1.1015625,
427.6858031,1695,,,,-0.044921875,0.01953125,-0.923828125,-0.08992296,,10.40766751,10.35914557,9777,0,107.6659632,92.06338136,85.50834321,0.006291221,0.005379519,1.139070882,0.768895752,6.011227721,1.095703125,
427.7893181,1695,,,,0.109375,-0.0703125,-1.0078125,-0.08948851,0.577335473,10.40969561,10.32072789,9786,0,107.2797586,91.7022064,85.47950483,0.006295764,0.005381588,1.194826925,0.84601095,6.307895116,1.08984375,
427.8801831,1695,,,,-0.033203125,-0.01953125,-0.92578125,,0.577279035,10.40967214,10.2976212,9790,0,107.0525711,,85.70045175,,,1.408439701,1.175553819,7.450680651,1.072265625,
427.9786981,1695,,,,-0.044921875,0.02734375,-0.984375,-0.089112858,,10.40941693,10.2944537,9799,0,107.0177903,91.4420363,85.44564047,0.00631306,0.005394234,1.483169884,1.303610378,7.848555111,1.064453125,
428.0702631,1695,,,,0.01171875,-0.037109375,-1.072265625,-0.088656688,0.580647792,10.4120649,10.24231249,9806,0,106.5252346,91.04297919,85.46611468,0.006377733,0.0054508,1.344832775,1.071772461,7.191137152,1.06640625,
428.1687531,1695,,,,-0.03125,0.064453125,-0.966796875,,0.582877668,10.41493067,10.18338294,9821,0,105.8970603,,86.1030308,,,1.288063251,0.983196703,6.955041231,1.078125,
428.2627631,1695,,,,0.05859375,-0.05078125,-0.986328125,-0.087171366,,10.41703338,10.14278691,9825,0,105.4800286,89.68870945,85.02909096,0.006498897,0.005525953,1.313227561,1.021988529,7.118953782,1.07421875,
428.3512981,1695,,,,-0.044921875,0.01171875,-1.05078125,,0.584806919,10.41651302,10.15091547,9824,0,105.5678599,,84.9485314,,,1.173130849,0.815565719,6.375235727,1.068359375,
428.4532031,1695,,,,-0.03125,-0.04296875,-0.955078125,-0.085512178,0.580912273,10.41641297,10.13990111,9826,0,105.4843396,87.98589542,83.41133455,0.006602334,0.005507095,0.949054535,0.533762915,5.127229294,1.060546875,
428.5545731,1695,,,,0.05859375,-0.03515625,-1.046875,-0.084909414,,10.42143795,10.1268015,9826,0,105.3977702,87.37310432,82.89843722,0.00664864,0.005511618,1.028695081,0.627103742,5.56204886,1.05859375,
428.6646181,1695,,,,-0.017578125,-0.02734375,-0.982421875,,0.571858092,10.41812041,10.13793243,9823,0,105.4724046,,82.81057939,,,1.193341001,0.843908181,6.347211841,1.056640625,
428.7678131,1695,,,,0.09375,0.001953125,-0.998046875,-0.08351441,0.569794257,10.41270207,10.21241187,9800,0,106.2283657,85.70542035,80.68035293,0.006648287,0.005363862,0.780404076,0.360915169,4.106445885,1.0546875,
428.8808681,1695,,,,0.017578125,-0.048828125,-1.072265625,-0.084868665,,10.40681907,10.2830804,9798,0,106.8859624,87.08040757,81.47038734,0.006543312,0.005330861,0.894128184,0.473767922,4.675910479,1.04296875,
428.9732131,1695,,,,-0.009765625,0.048828125,-0.892578125,-0.086917201,0.578763004,10.40039743,10.31077494,9771,0,107.1016876,88.93909919,83.04173465,0.006507408,0.005403864,0.99253326,0.583789427,5.261608428,1.046875,
429.0693381,1695,,,,-0.021484375,-0.064453125,-1.044921875,,0.583568096,10.40305292,10.32286551,9772,0,107.2548413,,82.93005735,,,0.961780523,0.548173512,5.133571575,1.046875,
429.1683081,1695,,,,-0.015625,0.017578125,-1.001953125,-0.087076603,,10.40037699,10.34784499,9768,0,107.4952142,89.06907604,82.85864324,0.00655186,0.005428782,0.933479806,0.516387769,4.971372959,1.041015625,
429.2628231,1695,,,,-0.001953125,-0.015625,-0.9453125,-0.086579997,0.587545254,10.3983176,10.38700189,9752,0,107.8865045,88.41565155,81.95246661,0.006645263,0.005445957,1.102848357,0.720771651,5.891949397,1.0390625,
429.3525881,1695,,,,0.01171875,-0.0390625,-1.119140625,,0.589759509,10.3948882,10.39400676,9750,0,107.95424,,81.88784155,,,0.852504102,0.430684313,4.568785119,1.03515625,
429.4416831,1695,,,,-0.03125,0.005859375,-0.884765625,-0.087502269,,10.39645349,10.36356723,9762,0,107.6584966,89.44961985,83.0864471,0.006593203,0.005478058,0.709885416,0.298636309,3.81490654,1.03515625,
429.5359381,1695,,,,0.0390625,-0.0078125,-1.00390625,,0.583480038,10.39829729,10.34753257,9774,0,107.4433506,,83.35474351,,,0.349155217,0.072244231,1.86009019,1.029296875,
429.6332731,1695,,,,0.078125,-0.0390625,-1.115234375,-0.086880315,,10.40050494,10.33892932,9773,0,107.3654313,88.91718415,82.81733053,0.006562062,0.005434524,0.487918924,-0.141078693,2.601226677,1.03515625,
429.7218631,1695,,,,-0.126953125,0.04296875,-0.96484375,-0.086985586,0.597014384,10.40116444,10.34530774,9774,0,107.4549241,89.02833601,82.85179737,0.006705892,0.005555952,0.200260907,0.02376613,1.091499795,1.0390625,
429.8177181,1695,,,,0.0859375,-0.0625,-1.00390625,,0.587019873,10.4013198,10.3377938,9772,0,107.4147444,,82.86999512,,,0.558563821,-0.184889271,2.994544111,1.041015625,
429.9064931,1695,,,,-0.015625,0.037109375,-0.994140625,-0.086676413,,10.40037066,10.3318405,9771,0,107.3263918,88.6914036,82.63708685,0.006618678,0.005469483,0.194554896,-0.022431093,1.043896511,1.0390625,
429.9848081,1695,,,,-0.1171875,0,-1.017578125,,0.586664069,10.40177133,10.32286142,9775,0,107.2378248,,82.73633091,,,0.739414513,-0.323997791,3.968244948,1.041015625,
430.0720131,1695,,,,0.1328125,-0.01953125,-0.923828125,-0.086617086,,10.4023827,10.32889313,9772,0,107.3112999,88.63345015,82.59470367,0.006618992,0.005466937,0.449204785,0.119578983,2.409114356,1.046875,
430.1507031,1695,,,,0.041015625,0.046875,-1.046875,-0.086680903,0.586540639,10.40512339,10.33278003,9776,0,107.3974738,88.73846475,82.62621237,0.006609768,0.005461401,0.198181375,0.023275943,1.061783289,1.044921875,
430.2396981,1695,,,,0.056640625,-0.052734375,-1.025390625,,0.58866119,10.40657595,10.32175656,9775,0,107.2746623,,82.70856181,,,0.636677803,0.240233199,3.42733822,1.05078125,
430.3221931,1695,,,,-0.02734375,0,-0.998046875,-0.086632925,,10.40334935,10.33892929,9777,0,107.4471671,88.70096228,82.55309531,0.006636469,0.005478611,0.993592851,0.585069618,5.340081675,1.05859375,
430.4032181,1695,,,,-0.1015625,-0.07421875,-1.1015625,,0.595103477,10.40533868,10.30671786,9783,0,107.0973947,,82.86836894,,,1.126140401,0.751576906,6.138681883,1.0546875,
430.4852281,1695,,,,-0.14453125,0.048828125,-0.919921875,-0.087479964,,10.40696829,10.26485574,9794,0,106.6909205,89.71961658,84.09301953,0.006632925,0.005577827,1.236520019,0.906125878,6.76604972,1.048828125,
430.5763831,1695,,,,0.09765625,0.02734375,-0.970703125,,0.597510657,10.4076339,10.23526601,9803,0,106.3283632,,84.4593889,,,1.265165514,0.948590701,6.974496807,1.046875,
430.6611381,1695,,,,-0.08203125,-0.033203125,-1.03515625,-0.086165471,,10.408724,10.19351334,9812,0,105.9375282,88.53701272,83.57473901,0.00674871,0.005640217,1.215790253,0.875990825,6.72703186,1.052734375,
430.7639731,1695,,,,0.064453125,-0.029296875,-1,-0.08600245,0.581310729,10.41013719,10.202021,9801,0,106.0267026,88.27299095,83.25543358,0.006585375,0.005482682,1.171503877,0.813332335,6.300946919,1.05859375,
430.9630081,1695,,,,0.048828125,0.017578125,-0.9140625,-0.087335745,,10.39932565,10.26535439,9779,0,106.6143096,89.43565531,83.88710262,0.006450798,0.005411387,1.07850801,0.689325122,5.725336138,1.056640625,
430.8601781,1695,,,,-0.005859375,-0.01953125,-1.052734375,,0.576931307,10.40431331,10.2559304,9787,0,106.5165362,,82.75269009,,,1.21603555,0.876337359,6.461336355,1.060546875,
467.0269481,1228,,,,0.056640625,-0.05078125,-0.896484375,-0.009210964,,12.14206828,0.537619378,3084,0,6.4143663,2.974270285,46.36888737,0.009119294,0.004228515,2.37481263,-3.344047414,9.851134888,0.513671875,
467.1239281,1228,,,,-0.0546875,0.01953125,-0.990234375,,0.014323544,12.14162944,0.537888365,3082,0,6.381119392,,46.58245383,,,2.358025559,-3.296971501,5.19243581,0.51171875,
467.2183331,1228,,,,0.072265625,0.005859375,-1.03125,-0.005570592,,12.14159453,0.536298869,3079,0,6.371482207,1.796151941,28.19048822,0.007974573,0.002248071,2.298548861,-3.132780792,5.06912224,0.501953125,
467.4081331,1228,,,,-0.001953125,-0.044921875,-1.138671875,,0.008065221,12.14210102,0.5384873,3077,0,6.419801,,38.47089921,,,2.101347082,-2.618337571,2.589771934,0.498046875,
467.3204031,1228,,,,-0.107421875,-0.04296875,-0.92578125,-0.007664678,0.009267918,12.14172004,0.535216936,3077,0,6.389750225,2.469666929,38.65044552,0.003752699,0.001450435,2.198728537,-2.866616842,3.128519821,0.4921875,
467.4985781,1228,,,,0.103515625,-0.037109375,-1.01171875,-0.009469092,,12.14214756,0.540410838,3078,0,6.440030741,3.05224099,47.3948202,0.002642393,0.001252358,2.065438098,-2.529632681,2.537520374,0.494140625,
467.6046781,1228,,,,-0.076171875,-0.0390625,-0.98046875,,0.030627323,12.14228194,0.537170729,3076,0,6.396498244,,47.68000984,,,1.949439138,-2.253485708,9.15683613,0.484375,
467.6901781,1228,,,,0.03515625,-0.0078125,-1.08203125,-0.008935438,0.036619907,12.14223197,0.537360558,3072,0,6.397585104,2.874098956,44.92474753,0.012741352,0.00572402,1.982893883,-2.331508671,11.13447253,0.486328125,
467.7704931,1228,,,,-0.005859375,-0.00390625,-0.8671875,-0.007858407,,12.14242889,0.539904836,3064,0,6.409424502,2.521247328,39.33656332,0.01452452,0.005713447,1.961410901,-2.281272489,10.99349531,0.490234375,
467.8550431,1228,,,,-0.06640625,-0.009765625,-1.048828125,,0.040770851,12.14196299,0.532879221,3057,0,6.331863189,,39.73508063,,,1.942991631,-2.238635933,12.27321071,0.5,
467.9500481,1228,,,,-0.015625,-0.068359375,-1.044921875,-0.006861766,,12.14192117,0.532425306,3058,0,6.343942177,2.197316225,34.63644786,0.01855484,0.006426737,1.878060429,-2.091521251,11.84047511,0.505859375,
468.0658781,1228,,,,0.052734375,0.03125,-0.99609375,,0.02867315,12.14152477,0.537861693,3059,0,6.407207328,,34.31138795,,,1.91873754,-2.183111339,8.423473344,0.517578125,
468.1633031,1228,,,,0.05859375,-0.03125,-1.033203125,-0.010594344,0.036201357,12.14107785,0.537999979,3069,0,6.414288385,3.404422599,53.07560861,0.010633626,0.005643862,1.698232173,-1.710174835,9.402480553,0.52734375,
468.2493231,1228,,,,-0.025390625,-0.02734375,-0.958984375,-0.009679485,,12.14171678,0.537509082,3071,0,6.41360296,3.112372658,48.52767901,0.011631434,0.005644465,1.644246345,-1.603176611,9.104553988,0.541015625,
468.3455881,1228,,,,0.001953125,0.068359375,-1.037109375,,0.027040776,12.14177468,0.538292656,3078,0,6.384873639,,48.8588907,,,1.65625398,-1.626681066,6.881178011,0.546875,
468.4251231,1228,,,,-0.001953125,-0.052734375,-1.001953125,-0.008996276,0.034540103,12.14176457,0.538217854,3078,0,6.39010529,2.89980187,45.37956322,0.011911194,0.005405248,1.844390766,-2.017229879,9.779970914,0.5546875,
468.5219681,1228,,,,0.01171875,0.021484375,-1.048828125,-0.009427663,,12.14144557,0.538557603,3088,0,6.401560583,3.048906232,47.62754632,0.011328687,0.005395575,1.924145583,-2.195462664,10.18461711,0.5625,
468.6179181,1228,,,,0.09765625,0.025390625,-0.96875,,0.018737762,12.14124195,0.533145271,3089,0,6.350811656,,48.01365857,,,2.114700578,-2.651848833,6.120774586,0.56640625,
468.7097631,1228,,,,-0.021484375,-0.103515625,-1.025390625,-0.008188662,,12.14113928,0.533536709,3097,0,6.34247495,2.655711803,41.87185325,0.007055646,0.00295433,2.124871188,-2.677422163,6.15829632,0.576171875,
468.7938981,1228,,,,0.0546875,0.005859375,-1.0625,-0.008716778,0.037247288,12.14183097,0.533672074,3108,0,6.356651937,2.837251745,44.63437315,0.013127946,0.005859577,2.221633826,-2.92682776,12.77049457,0.578125,
468.8697481,1228,,,,-0.05859375,0.03515625,-0.904296875,,0.041126759,12.1407157,0.550056907,3124,0,6.547703726,,43.54777087,,,2.258058208,-3.023590155,13.91360281,0.583984375,
468.9592431,1228,,,,-0.056640625,-0.046875,-0.947265625,-0.006165299,,12.1411839,0.543251674,3145,0,6.468418063,2.030487841,31.3907948,0.020254619,0.006358086,2.434006902,-3.513149847,15.1815884,0.59375,
469.0649781,1228,,,,0.2109375,0.0078125,-1.04296875,,0.04493179,12.14175612,0.540375131,3153,0,6.431065605,,31.65761324,,,2.488084213,-3.670993584,17.05315973,0.58984375,
469.1703181,1228,,,,-0.037109375,-0.025390625,-0.98046875,-0.005958719,,12.14209612,0.536910898,3157,0,6.385039669,1.969954473,30.85265833,0.022808542,0.007037042,2.629181231,-4.09916076,18.15012615,0.591796875,
469.2581981,1228,,,,-0.064453125,-0.033203125,-1.115234375,-0.007173208,0.024243447,12.14229587,0.535994244,3158,0,6.384514727,2.372058969,37.15331659,0.010220423,0.003797226,2.74565556,-4.470400013,10.22778379,0.59765625,
469.3455581,1228,,,,0.021484375,0.009765625,-0.998046875,,0.020380128,12.14203171,0.536223201,3158,0,6.38459026,,37.15471095,,,2.954788394,-5.177347534,9.252716982,0.59765625,
469.4439381,1228,,,,0.03125,0.01171875,-0.9296875,-0.00649302,,12.14263107,0.532854136,3157,0,6.358102537,2.146359396,33.75786068,0.009495208,0.003205379,3.043575113,-5.493167591,9.570451388,0.59375,
469.5284131,1228,,,,0.04296875,-0.056640625,-1.013671875,,0.034098787,12.14268516,0.535989693,3154,0,6.39300453,,33.54181976,,,3.15735469,-5.911555666,16.52061845,0.591796875,
469.6239881,1228,,,,0.005859375,-0.015625,-1.015625,-0.006561448,0.037299379,12.1422294,0.532039263,3146,0,6.347811087,2.161317726,34.04823642,0.017257703,0.005875943,3.067295782,-5.579131009,17.68081475,0.58984375,
469.7139931,1228,,,,-0.025390625,-0.017578125,-1.0234375,-0.006507307,,12.14227025,0.53085737,3144,0,6.317221908,2.142553953,33.91607869,0.01740884,0.005904396,3.141286176,-5.851543364,18.19499666,0.583984375,
469.7984481,1228,,,,0,0.064453125,-1.044921875,,0.030527099,12.14221271,0.531944922,3159,0,6.332899742,,33.99275081,,,3.206602897,-6.097417634,15.16341802,0.578125,
469.8887381,1228,,,,0.14453125,-0.0078125,-0.8984375,-0.006369673,,12.14235254,0.529510712,3191,0,6.311406326,2.128585606,33.72601122,0.014341495,0.004836814,3.3100118,-6.497028823,15.70572326,0.57421875,
469.9842181,1228,,,,-0.05859375,-0.046875,-1.046875,,0.015809316,12.14307461,0.530651496,3206,0,6.333912842,,33.7627922,,,3.356583973,-6.681144684,8.218783066,0.56640625,
470.0780781,1228,,,,0.0546875,0.009765625,-1.02734375,-0.006855796,0.012019244,12.14411554,0.528439715,3217,0,6.296701948,2.30938646,36.67612791,0.005204518,0.001908816,3.36832615,-6.728228901,6.307353184,0.55859375,
470.1910081,1228,,,,0.001953125,-0.0546875,-0.947265625,-0.007745951,,12.14445987,0.53034305,3229,0,6.283662006,2.619545393,41.68819696,0.004588294,0.001912777,3.349185697,-6.652200989,6.284526491,0.544921875,
470.3175131,1228,,,,0.0625,-0.005859375,-1.04296875,,0.028677362,12.1439199,0.528190434,3233,0,6.280971073,,41.75843637,,,3.431438546,-6.983198045,15.3694255,0.53125,
470.4065831,1228,,,,-0.01171875,-0.015625,-0.9453125,-0.007245912,0.034527398,12.14453646,0.530105742,3226,0,6.305047228,2.447500643,38.81811753,0.014107207,0.005476152,3.435451807,-6.99978074,18.4556086,0.517578125,
470.5155081,1228,,,,-0.05078125,0,-1.08984375,-0.009091417,,12.14344578,0.53177035,3219,0,6.304558243,3.064681463,48.61056628,0.011266227,0.005476577,3.355470095,-6.677550224,18.02733653,0.513671875,
470.6150781,1228,,,,0.09375,-0.015625,-0.994140625,-0.010118701,0.03587827,12.14323103,0.53216657,3206,0,6.337703174,3.397151809,53.60225488,0.01056128,0.005661084,3.368887588,-6.731242939,18.70919617,0.49609375,
470.7290381,1228,,,,-0.0546875,0.001953125,-1.068359375,,0.038596579,12.1435748,0.529930905,3200,0,6.298643431,,53.83903228,,,3.288065109,-6.412275886,19.76565478,0.48828125,
470.8335131,1228,,,,0.0390625,-0.01953125,-0.98046875,-0.011485977,0.016647168,12.14398713,0.529863049,3184,0,6.30284305,3.829822503,60.7634122,0.004346721,0.002641216,3.145529472,-5.868537052,8.150169495,0.484375,
470.9188431,1228,,,,0.025390625,0.005859375,-0.98828125,-0.008679202,,12.14365207,0.528818494,3180,0,6.29046178,2.889953953,45.94184106,0.005760358,0.002646414,3.091355407,-5.668216688,8.025568105,0.482421875,
471.0130681,1228,,,,-0.01953125,-0.056640625,-1.052734375,,0.006118798,12.14356826,0.526989861,3178,0,6.262405422,,46.11727307,,,3.072011159,-5.597572966,2.94453496,0.478515625,
471.1070831,1228,,,,0.0546875,0.00390625,-1.009765625,-0.007448753,,12.14325441,0.528230723,3181,0,6.311453229,2.480900381,39.30791041,0.002466362,0.000969475,3.085373446,-5.646442907,2.93436055,0.4765625,
471.2014781,1228,,,,-0.05078125,-0.0546875,-0.99609375,-0.007522988,0.002149458,12.14305743,0.527279086,3185,0,6.292285663,2.509264667,39.87842894,0.000856609,0.000341602,3.128832805,-5.806693786,1.048508278,0.4765625,
471.3118281,1228,,,,0.087890625,0,-1.03125,,0.014060015,12.14228099,0.528691173,3182,0,6.284781649,,39.88353464,,,3.260328408,-6.305088507,7.155268591,0.48046875,
471.4089931,1228,,,,0.017578125,-0.02734375,-0.97265625,-0.007463554,,12.14254312,0.526822666,3169,0,6.271178651,2.477162366,39.50074625,0.005675855,0.002242005,3.321967773,-6.545815322,7.306359349,0.478515625,
471.5947781,1228,,,,-0.025390625,0.017578125,-1.09375,,0.020475966,12.14216283,0.530441953,3156,0,6.335894554,,35.40096107,,,3.322551899,-6.548208699,10.53360991,0.48046875,
471.4955231,1228,,,,-0.03125,-0.01953125,-0.986328125,-0.006787206,0.024420484,12.14227763,0.528157469,3163,0,6.284004619,2.248192081,35.77642311,0.010862277,0.003886134,3.337546808,-6.607405324,12.7237213,0.484375,
471.6957581,1228,,,,0.048828125,-0.03125,-0.892578125,-0.006933939,,12.14222593,0.533417115,3153,0,6.370994816,2.289173369,35.93117614,0.008944699,0.003213935,3.247372194,-6.255265248,10.23854432,0.478515625,
471.7980131,1228,,,,-0.01171875,0.015625,-1.103515625,,0.016787417,12.14234214,0.536322244,3151,0,6.407719263,,35.70413137,,,3.206755309,-6.099802826,8.241670265,0.478515625,
471.9067431,1228,,,,0.017578125,-0.033203125,-0.982421875,-0.007417348,0.018114552,12.14232501,0.532215522,3151,0,6.336036446,2.447715752,38.63165519,0.007400595,0.002858972,3.204882204,-6.092711232,8.988578451,0.4765625,
471.9970531,1228,,,,-0.041015625,-0.0390625,-0.955078125,-0.006021845,,12.14233097,0.531967753,3152,0,6.333022568,1.987859679,31.38879828,0.009112591,0.002860333,3.236809674,-6.214736458,9.082444153,0.4765625,
472.0851831,1228,,,,0.05859375,-0.03515625,-1.060546875,-0.007361171,0.019075774,12.14236117,0.532958596,3153,0,6.345757218,2.430301135,38.29804784,0.00784914,0.003006067,3.290701703,-6.423429067,9.70412162,0.4765625,
472.1729181,1228,,,,-0.02734375,0.013671875,-0.90234375,,0.018695867,12.14233076,0.53197521,3150,0,6.32910703,,38.36092354,,,3.308651343,-6.493714866,9.587893106,0.474609375,
472.2928381,1228,,,,0.025390625,-0.046875,-1.03515625,-0.00536961,,12.14216565,0.531545349,3140,0,6.33724161,1.7658304,27.86433765,0.010587578,0.002950158,3.351982265,-6.664932983,9.700990197,0.478515625,
472.4178931,1228,,,,-0.033203125,0.001953125,-1.0546875,,0.008780271,12.14184756,0.533780491,3136,0,6.346851898,,27.78067188,,,3.454411682,-7.078515457,4.688054576,0.47265625,
